,feat_above_sma200,feat_golden_cross,feat_adx_14,feat_days_below_sma200,feat_vix_percentile_60d,feat_trend_strength_20d
2012-05-17,1.0,1.0,27.382663448030733,0.0,1.0,-0.0032402463654579963
2012-05-18,1.0,1.0,29.53783542982521,0.0,1.0,-0.00412105687953318
2012-05-21,1.0,1.0,30.560565891322778,0.0,0.95,-0.004470261697669471
2012-05-22,1.0,1.0,30.943907344047165,0.0,0.9666666666666667,-0.004979696591550231
2012-05-23,1.0,1.0,31.703948209418837,0.0,0.95,-0.004957044501538108
2012-05-24,1.0,1.0,32.409700441549674,0.0,0.8666666666666667,-0.004877599421377206
2012-05-25,1.0,1.0,33.06504179995688,0.0,0.8666666666666667,-0.004574631214622563
2012-05-29,1.0,1.0,32.37265371118874,0.0,0.8333333333333334,-0.0040291221994557605
2012-05-30,1.0,1.0,32.22795350487589,0.0,0.9666666666666667,-0.0035707328516269175
2012-05-31,1.0,1.0,32.16568658421389,0.0,0.95,-0.0029952804478921395
2012-06-01,1.0,1.0,32.95238390091571,0.0,1.0,-0.002921264751837356
2012-06-04,1.0,1.0,33.89119348551279,0.0,0.9833333333333333,-0.002917841502379428
2012-06-05,1.0,1.0,34.32104843917639,0.0,0.95,-0.0027563177941165853
2012-06-06,1.0,1.0,32.94089361055676,0.0,0.8333333333333334,-0.002201521444572601
2012-06-07,1.0,1.0,30.995339321579102,0.0,0.75,-0.0017750740976718508
2012-06-08,1.0,1.0,29.429726478768647,0.0,0.7166666666666667,-0.0011742816144432928
2012-06-11,1.0,1.0,27.50922674784425,0.0,0.8833333333333333,-0.000815985839594302
2012-06-12,1.0,1.0,25.818646078481464,0.0,0.8,-0.0003555075708597849
2012-06-13,1.0,1.0,23.99528133459671,0.0,0.9166666666666666,-3.170583969676479e-05
2012-06-14,1.0,1.0,22.399464896451516,0.0,0.6833333333333333,0.00026718527798088085
2012-06-15,1.0,1.0,21.2305202219372,0.0,0.6333333333333333,0.000383639553165569
2012-06-18,1.0,1.0,20.833938211543238,0.0,0.35,0.000399356000279544
2012-06-19,1.0,1.0,21.153640261826723,0.0,0.36666666666666664,0.0009141004657737943
2012-06-20,1.0,1.0,21.50115540899577,0.0,0.26666666666666666,0.0013852875305699515
2012-06-21,1.0,1.0,20.30626127728082,0.0,0.5833333333333334,0.001525827239904908
2012-06-22,1.0,1.0,19.196716726402656,0.0,0.3,0.0016575766996844445
2012-06-25,1.0,1.0,18.33479749210812,0.0,0.5833333333333334,0.0015107778164631773
2012-06-26,1.0,1.0,17.534443917406048,0.0,0.5,0.001610311315699367
2012-06-27,1.0,1.0,16.34660221832241,0.0,0.45,0.0016702728429902841
2012-06-28,1.0,1.0,16.282923708073568,0.0,0.48333333333333334,0.0015164524915412983
2012-06-29,1.0,1.0,15.699883077962626,0.0,0.11666666666666667,0.0013298532320112674
2012-07-02,1.0,1.0,15.341125026793849,0.0,0.06666666666666667,0.0012534838199240968
2012-07-03,1.0,1.0,15.422474899911327,0.0,0.06666666666666667,0.001270281422934347
2012-07-05,1.0,1.0,15.778761520077264,0.0,0.21666666666666667,0.0015586476886351997
2012-07-06,1.0,1.0,15.209776358914908,0.0,0.15,0.0015725920568181305
2012-07-09,1.0,1.0,14.681432994978435,0.0,0.25,0.0016475561866186469
2012-07-10,1.0,1.0,13.657423300397323,0.0,0.38333333333333336,0.0013037165493965134
2012-07-11,1.0,1.0,13.295628851734913,0.0,0.25,0.001020084137511631
2012-07-12,1.0,1.0,13.509730648549208,0.0,0.3333333333333333,0.00048126075730461486
2012-07-13,1.0,1.0,12.834059185620939,0.0,0.08333333333333333,0.00019811296850829932
2012-07-16,1.0,1.0,12.206649970044689,0.0,0.18333333333333332,1.4395698656034076e-05
2012-07-17,1.0,1.0,11.932163711178244,0.0,0.05,4.686726579864206e-05
2012-07-18,1.0,1.0,11.355221075526346,0.0,0.016666666666666666,0.00043216419211016693
2012-07-19,1.0,1.0,11.475028276169192,0.0,0.016666666666666666,0.0009736317666435273
2012-07-20,1.0,1.0,11.045286088795434,0.0,0.06666666666666667,0.0009366881148815544
2012-07-23,1.0,1.0,11.327004430706058,0.0,0.4,0.0008495058911215905
2012-07-24,1.0,1.0,11.588600033908778,0.0,0.6,0.0003347372208015368
2012-07-25,1.0,1.0,12.136650625480401,0.0,0.4666666666666667,-0.00020546432226587535
2012-07-26,1.0,1.0,11.832393814486892,0.0,0.23333333333333334,-0.00045680097680793076
2012-07-27,1.0,1.0,11.521927500855089,0.0,0.1,-0.0005453367526135474
2012-07-30,1.0,1.0,11.48137632780504,0.0,0.2833333333333333,-0.00024045775425791792
2012-07-31,1.0,1.0,11.443721667115707,0.0,0.4166666666666667,9.143255807563035e-05
2012-08-01,1.0,1.0,11.00992525224761,0.0,0.43333333333333335,0.0005041238566049753
2012-08-02,1.0,1.0,10.273563446920974,0.0,0.25,0.0008851341986911152
2012-08-03,1.0,1.0,10.267700758304612,0.0,0.03333333333333333,0.0013241564007411826
2012-08-06,1.0,1.0,10.676758068218822,0.0,0.05,0.0018119046999847616
2012-08-07,1.0,1.0,11.461248821636909,0.0,0.06666666666666667,0.0022118686165145366
2012-08-08,1.0,1.0,12.189704521239417,0.0,0.016666666666666666,0.0024645453053698165
2012-08-09,1.0,1.0,12.987310494172018,0.0,0.016666666666666666,0.0025304213444078258
2012-08-10,1.0,1.0,13.61970263908096,0.0,0.016666666666666666,0.002736276414815052
2012-08-13,1.0,1.0,14.34206717239535,0.0,0.016666666666666666,0.0028502328729674517
2012-08-14,1.0,1.0,15.350320341767896,0.0,0.05,0.002967823215573933
2012-08-15,1.0,1.0,16.28655542761383,0.0,0.03333333333333333,0.0032382739149085077
2012-08-16,1.0,1.0,17.86346464744557,0.0,0.03333333333333333,0.003745139458685175
2012-08-17,1.0,1.0,19.447938048641397,0.0,0.016666666666666666,0.004070957226741139
2012-08-20,1.0,1.0,20.996507213104675,0.0,0.05,0.004157975234063741
2012-08-21,1.0,1.0,22.772614827975875,0.0,0.13333333333333333,0.003985899284649498
2012-08-22,1.0,1.0,24.28337261292923,0.0,0.15,0.003629305030380149
2012-08-23,1.0,1.0,25.440003614212834,0.0,0.25,0.0032608775918812043
2012-08-24,1.0,1.0,26.612225063090246,0.0,0.16666666666666666,0.003180487868751132
2012-08-27,1.0,1.0,27.89756024645056,0.0,0.3333333333333333,0.0030513790087117057
2012-08-28,1.0,1.0,28.766167456946516,0.0,0.36666666666666664,0.0028440633921892155
2012-08-29,1.0,1.0,29.57273129526419,0.0,0.45,0.002513742367759475
2012-08-30,1.0,1.0,29.148093215326185,0.0,0.5833333333333334,0.0019222857154379163
2012-08-31,1.0,1.0,29.154446971951156,0.0,0.5333333333333333,0.001600062101770777
2012-09-04,1.0,1.0,29.047646567293953,0.0,0.65,0.0013365768636167288
2012-09-05,1.0,1.0,28.948474762969404,0.0,0.6,0.0011415256938350608
2012-09-06,1.0,1.0,30.16688762228011,0.0,0.23333333333333334,0.001198378923609093
2012-09-07,1.0,1.0,31.29827099164005,0.0,0.08333333333333333,0.0012437470687924452
2012-09-10,1.0,1.0,30.747605286430602,0.0,0.36666666666666664,0.0010705564067119188
2012-09-11,1.0,1.0,29.91322514186367,0.0,0.4,0.0008596670199203948
2012-09-12,1.0,1.0,28.926960599438086,0.0,0.2833333333333333,0.0006628103161517169
2012-09-13,1.0,1.0,29.231093243980446,0.0,0.06666666666666667,0.0006576235861711122
2012-09-14,1.0,1.0,30.021095756554132,0.0,0.11666666666666667,0.0009115106429074095
2012-09-17,1.0,1.0,30.754669518229697,0.0,0.13333333333333333,0.0011980153669888791
2012-09-18,1.0,1.0,31.49051656233504,0.0,0.08333333333333333,0.0014778629616165754
2012-09-19,1.0,1.0,32.428601840133815,0.0,0.05,0.0016817946796328245
2012-09-20,1.0,1.0,32.86218149179904,0.0,0.1,0.001890869419608883
2012-09-21,1.0,1.0,33.407626529046574,0.0,0.06666666666666667,0.0019002238599780425
2012-09-24,1.0,1.0,32.49219655760751,0.0,0.13333333333333333,0.0018778656852907745
2012-09-25,1.0,1.0,30.457135673249873,0.0,0.36666666666666664,0.0016605650636382977
2012-09-26,1.0,1.0,29.17642266132328,0.0,0.6666666666666666,0.0013028906352832703
2012-09-27,1.0,1.0,27.15981649608837,0.0,0.26666666666666666,0.0011174889084254477
2012-09-28,1.0,1.0,25.28725362837024,0.0,0.45,0.0006638299668802866
2012-10-01,1.0,1.0,23.90207517631914,0.0,0.5833333333333334,0.00026519658665300605
2012-10-02,1.0,1.0,22.778776502009976,0.0,0.45,-0.00011529402794359355
2012-10-03,1.0,1.0,21.322090599940733,0.0,0.4,-0.00042952082341530254
2012-10-04,1.0,1.0,20.084844452504694,0.0,0.21666666666666667,-0.0003723078936294065
2012-10-05,1.0,1.0,19.31318273618018,0.0,0.18333333333333332,-0.00041387081195536844
2012-10-08,1.0,1.0,18.223232572562022,0.0,0.36666666666666664,-0.0007849901081902363
2012-10-09,1.0,1.0,18.51441580381647,0.0,0.7,-0.0014240535592454661
2012-10-10,1.0,1.0,19.080935158632744,0.0,0.6666666666666666,-0.002059916006984601
2012-10-11,1.0,1.0,19.734639552106593,0.0,0.48333333333333334,-0.002483310628829583
2012-10-12,1.0,1.0,20.4625339284884,0.0,0.6166666666666667,-0.002696866350633801
2012-10-15,1.0,1.0,20.76156754047716,0.0,0.4,-0.002698461530720251
2012-10-16,1.0,1.0,19.521233648137127,0.0,0.4,-0.002401556116979089
2012-10-17,1.0,1.0,18.227988467311807,0.0,0.35,-0.0020742952135668724
2012-10-18,1.0,1.0,17.848507080210926,0.0,0.35,-0.001898414284607324
2012-10-19,1.0,1.0,18.86684396228024,0.0,0.8666666666666667,-0.0020636611477446274
2012-10-22,1.0,1.0,19.89106679029208,0.0,0.8166666666666667,-0.0020938061625548855
2012-10-23,1.0,1.0,21.087102340092596,0.0,0.9666666666666667,-0.002443867243307213
2012-10-24,1.0,1.0,22.300284588517023,0.0,0.9666666666666667,-0.002891897418801811
2012-10-25,1.0,1.0,23.500308132408463,0.0,0.9666666666666667,-0.0030333646693572296
2012-10-26,1.0,1.0,24.87482061076369,0.0,0.9166666666666666,-0.003170204926785717
2012-10-31,0.0,1.0,26.15115362637926,1.0,0.9833333333333333,-0.0033740239457801507
2012-11-01,1.0,1.0,26.145439052694478,0.0,0.8,-0.0031807919851843604
2012-11-02,0.0,1.0,25.766375622899083,1.0,0.8666666666666667,-0.003049514396133522
2012-11-05,1.0,1.0,25.497397669957333,0.0,0.9666666666666667,-0.0026234421534895693
2012-11-06,1.0,1.0,24.459922073888805,0.0,0.8333333333333334,-0.00219031280761393
2012-11-07,0.0,1.0,25.128180634471484,1.0,1.0,-0.0022282220819755663
2012-11-08,0.0,1.0,26.296549830920725,2.0,0.95,-0.0026500309539877493
2012-11-09,0.0,1.0,27.381464084766453,3.0,0.9666666666666667,-0.002949910433549928
2012-11-12,0.0,1.0,28.388884463337483,4.0,0.6833333333333333,-0.0032333685944756726
2012-11-13,0.0,1.0,29.676223561071456,5.0,0.6666666666666666,-0.0035696988317221847
2012-11-14,0.0,1.0,31.29224498264208,6.0,0.85,-0.0038857600171771514
2012-11-15,0.0,1.0,32.994372225677736,7.0,0.8666666666666667,-0.0038604906414365205
2012-11-16,0.0,1.0,34.84446113806153,8.0,0.5833333333333334,-0.0036067302667068114
2012-11-19,0.0,1.0,34.296197058791584,9.0,0.3,-0.0030193081605034986
2012-11-20,0.0,1.0,33.701110110220846,10.0,0.25,-0.0028260312479131567
2012-11-21,0.0,1.0,32.954088730075355,11.0,0.3333333333333333,-0.002471101529094885
2012-11-23,0.0,1.0,31.0388678848893,12.0,0.2833333333333333,-0.0019815340779082537
2012-11-26,0.0,1.0,28.90070695115555,13.0,0.4,-0.0015053743084425199
2012-11-27,0.0,1.0,26.972299921928023,14.0,0.5,-0.0010900858498610272
2012-11-28,1.0,1.0,25.612056426399096,0.0,0.4166666666666667,-0.0004914989837248634
2012-11-29,1.0,1.0,23.908880594432464,0.0,0.23333333333333334,8.202140667323876e-05
2012-11-30,1.0,1.0,22.327360179034876,0.0,0.5333333333333333,0.0008286690364150597
2012-12-03,1.0,1.0,21.33689776285548,0.0,0.7,0.0013833130470334092
2012-12-04,1.0,1.0,19.838558770306655,0.0,0.7833333333333333,0.002020784216210703
2012-12-05,0.0,1.0,19.157106497251203,1.0,0.65,0.002555117331652038
2012-12-06,0.0,1.0,18.546803109289804,2.0,0.65,0.002783060309697677
2012-12-07,0.0,1.0,17.651242526007177,3.0,0.5166666666666667,0.0026875680000488507
2012-12-10,0.0,1.0,16.819650555816164,4.0,0.5333333333333333,0.0026341201965930936
2012-12-11,1.0,1.0,16.369519826387293,0.0,0.4166666666666667,0.002698311116261903
2012-12-12,1.0,1.0,15.951541291917627,0.0,0.5166666666666667,0.0026082231046790595
2012-12-13,0.0,0.0,14.952859029428666,1.0,0.6333333333333333,0.0021741318971108853
2012-12-14,0.0,0.0,14.7188971361692,2.0,0.75,0.0014762145449538778
2012-12-17,0.0,0.0,13.820830542125224,3.0,0.55,0.0009389622562476777
2012-12-18,1.0,0.0,13.909438912156668,0.0,0.35,0.0009071155006556653
2012-12-19,1.0,0.0,14.10178911963701,0.0,0.7833333333333333,0.0007726472197692692
2012-12-20,1.0,0.0,13.872408880931541,0.0,0.8166666666666667,0.0006093581073081543
2012-12-21,0.0,0.0,13.64666202367346,1.0,0.8333333333333334,0.0004022338821778892
2012-12-24,0.0,0.0,13.437039941933818,2.0,0.8333333333333334,0.0002180426487891068
2012-12-26,0.0,0.0,13.858948773690212,3.0,1.0,-0.00014419720196087236
2012-12-27,0.0,0.0,14.840405730876684,4.0,0.9833333333333333,-0.0003832954740271296
2012-12-28,0.0,0.0,15.751758619692696,5.0,1.0,-0.0006441315903211981
2012-12-31,0.0,0.0,15.471208233509858,6.0,0.8166666666666667,-0.0005639389055589801
2013-01-02,1.0,0.0,15.464711333778329,0.0,0.05,-5.728755682521896e-05
2013-01-03,1.0,0.0,15.545385587012124,0.0,0.03333333333333333,0.00031559567562023744
2013-01-04,1.0,0.0,15.414940424848286,0.0,0.016666666666666666,0.00044336116638170857
2013-01-07,1.0,0.0,15.038465510816966,0.0,0.016666666666666666,0.0006346671150291806
2013-01-08,1.0,0.0,14.59320516907321,0.0,0.016666666666666666,0.000677162911610988
2013-01-09,1.0,0.0,14.315483201774837,0.0,0.05,0.0007783388172132265
2013-01-10,1.0,0.0,14.391480447052983,0.0,0.016666666666666666,0.0011247376819901833
2013-01-11,1.0,0.0,14.483275514076476,0.0,0.016666666666666666,0.0014332191555001957
2013-01-14,1.0,0.0,14.08329580619131,0.0,0.05,0.0015322773630161233
2013-01-15,1.0,0.0,13.236131981062188,0.0,0.06666666666666667,0.0013780481496664552
2013-01-16,1.0,0.0,12.951825579739118,0.0,0.03333333333333333,0.0014283448627318194
2013-01-17,1.0,0.0,13.099269965346648,0.0,0.1,0.0017498367365615405
2013-01-18,1.0,0.0,12.795799362623706,0.0,0.016666666666666666,0.0019675328079742176
2013-01-22,1.0,0.0,12.628598918609828,0.0,0.016666666666666666,0.0021830041273610675
2013-01-23,1.0,0.0,13.148088526106223,0.0,0.05,0.0022056920461511246
2013-01-24,1.0,0.0,12.308162938968247,0.0,0.06666666666666667,0.0019888843010417733
2013-01-25,1.0,0.0,11.52823203662584,0.0,0.08333333333333333,0.0016349472270217112
2013-01-28,1.0,1.0,11.060569315397524,0.0,0.2,0.0012406321505016174
2013-01-29,1.0,1.0,10.352109235377593,0.0,0.1,0.0006446317345233925
2013-01-30,1.0,1.0,9.779403672212528,0.0,0.3,0.00026128678573277307
2013-01-31,1.0,1.0,9.153339009651623,0.0,0.3,0.0002905449374712986
2013-02-01,1.0,1.0,9.211976252311947,0.0,0.1,0.0004079472079073643
2013-02-04,1.0,1.0,8.795827784763743,0.0,0.36666666666666664,0.00021398577107429117
2013-02-05,1.0,1.0,8.243972536175253,0.0,0.26666666666666666,0.00022815284341275784
2013-02-06,1.0,1.0,7.731535519628799,0.0,0.15,0.000150847442882592
2013-02-07,1.0,1.0,7.843095251545833,0.0,0.2,0.0001280334214805307
2013-02-08,1.0,1.0,7.780814697700927,0.0,0.11666666666666667,0.0003304338648718845
2013-02-11,1.0,1.0,7.722982754844943,0.0,0.11666666666666667,0.000540943288744352
2013-02-12,1.0,1.0,7.4665914074363275,0.0,0.06666666666666667,0.0006090095413234468
2013-02-13,1.0,1.0,7.509900675838514,0.0,0.15,0.0006292035616822744
2013-02-14,1.0,1.0,7.275572419113417,0.0,0.08333333333333333,0.0006806199261814191
2013-02-15,1.0,1.0,6.94562987000396,0.0,0.06666666666666667,0.0007431123833695569
2013-02-19,1.0,1.0,6.910707991771301,0.0,0.016666666666666666,0.000854017314704276
2013-02-20,1.0,1.0,7.1731826248481125,0.0,0.5666666666666667,0.0007618385923986622
2013-02-21,1.0,1.0,8.656585770340397,0.0,0.6,0.0006058459806579999
2013-02-22,1.0,1.0,9.760931883913354,0.0,0.48333333333333334,0.0003861295832101786
2013-02-25,1.0,1.0,9.618516363902279,0.0,0.95,6.587683874689765e-05
2013-02-26,1.0,1.0,9.872846939022853,0.0,0.8166666666666667,-0.00015340569335175675
2013-02-27,1.0,1.0,9.636848977872802,0.0,0.6,-0.00020865877543818376
2013-02-28,1.0,1.0,9.532062110982553,0.0,0.6333333333333333,-0.0003305613951552431
2013-03-01,1.0,1.0,9.050671135108564,0.0,0.6333333333333333,-0.0004277199377616614
2013-03-04,1.0,1.0,8.471499237312349,0.0,0.48333333333333334,-0.000287622927737775
2013-03-05,1.0,1.0,9.221060630836996,0.0,0.3,-0.0002109611385892511
2013-03-06,1.0,1.0,10.060466649664987,0.0,0.36666666666666664,3.2915354990983357e-06
2013-03-07,1.0,1.0,10.839915095719547,0.0,0.23333333333333334,0.00018137420755273004
2013-03-08,1.0,1.0,11.80750508334191,0.0,0.1,0.0003577352661136013
2013-03-11,1.0,1.0,12.649981193687731,0.0,0.016666666666666666,0.0007000965200095286
2013-03-12,1.0,1.0,13.275304129915323,0.0,0.03333333333333333,0.0009784720683758913
2013-03-13,1.0,1.0,13.855961142126656,0.0,0.03333333333333333,0.0011572355630259069
2013-03-14,1.0,1.0,14.563579316782938,0.0,0.016666666666666666,0.0014133513265166292
2013-03-15,1.0,1.0,14.419745500637697,0.0,0.03333333333333333,0.0015847538962715433
2013-03-18,1.0,1.0,13.607292678418208,0.0,0.38333333333333336,0.0016629135877621775
2013-03-19,1.0,1.0,13.03434523445806,0.0,0.7166666666666667,0.0018136371016516614
2013-03-20,1.0,1.0,12.204951378307728,0.0,0.23333333333333334,0.0018062202723445216
2013-03-21,1.0,1.0,12.429662676578312,0.0,0.6666666666666666,0.0014672358496651526
2013-03-22,1.0,1.0,11.9185989382042,0.0,0.5833333333333334,0.0013565420761732635
2013-03-25,1.0,1.0,11.229327289604663,0.0,0.6333333333333333,0.000988644085446563
2013-03-26,1.0,1.0,10.58928933019081,0.0,0.26666666666666666,0.0007024180347009584
2013-03-27,1.0,1.0,10.215129486585463,0.0,0.38333333333333336,0.0005487192307080192
2013-03-28,1.0,1.0,9.491204750610674,0.0,0.26666666666666666,0.00036411168127725013
2013-04-01,1.0,1.0,9.381169315364263,0.0,0.65,0.00010756755410352842
2013-04-02,1.0,1.0,8.93189610044651,0.0,0.3,5.662604757824551e-06
2013-04-03,1.0,1.0,9.379339364200396,0.0,0.8166666666666667,-2.692714019634942e-05
2013-04-04,1.0,1.0,10.05946718725846,0.0,0.75,-8.866904903290999e-05
2013-04-05,1.0,1.0,11.764267193476291,0.0,0.75,-0.0002280223902487907
2013-04-08,1.0,1.0,12.77006599764602,0.0,0.43333333333333335,-0.00025249956704659126
2013-04-09,1.0,1.0,12.417036681649321,0.0,0.31666666666666665,-0.00012261209481835694
2013-04-10,1.0,1.0,12.55601065059509,0.0,0.11666666666666667,0.00022872111009874466
2013-04-11,1.0,1.0,12.685057907473302,0.0,0.08333333333333333,0.0005235969846182958
2013-04-12,1.0,1.0,12.263291874267278,0.0,0.08333333333333333,0.0008314319160848286
2013-04-15,1.0,1.0,12.090815530272591,0.0,0.9833333333333333,0.0007699743357255401
2013-04-16,1.0,1.0,11.930658925134669,0.0,0.7333333333333333,0.0008346761476816977
2013-04-17,1.0,1.0,12.915416948449533,0.0,0.95,0.0005877275708492577
2013-04-18,1.0,1.0,14.493792017250561,0.0,0.9833333333333333,0.00024424634104721536
2013-04-19,1.0,1.0,15.959426009708661,0.0,0.8666666666666667,-5.985051007039218e-05
2013-04-22,1.0,1.0,16.12397474302254,0.0,0.8,-6.361401945881793e-05
2013-04-23,1.0,1.0,15.447462807105463,0.0,0.5,7.251140225684067e-06
2013-04-24,1.0,1.0,14.81927315232532,0.0,0.5833333333333334,0.0001314839069545841
2013-04-25,1.0,1.0,13.767270931639066,0.0,0.5833333333333334,0.00033516025485027016
2013-04-26,1.0,1.0,13.167529472196538,0.0,0.5833333333333334,0.0005132477361450804
2013-04-29,1.0,1.0,12.687175516055053,0.0,0.6166666666666667,0.000695655590530878
2013-04-30,1.0,1.0,12.51364587816958,0.0,0.5,0.0010636023537471892
2013-05-01,1.0,1.0,12.484840317051866,0.0,0.8166666666666667,0.0011991190324439818
2013-05-02,1.0,1.0,13.06723562498411,0.0,0.5666666666666667,0.001454076798870999
2013-05-03,1.0,1.0,14.4064925102334,0.0,0.31666666666666665,0.0016861001359831718
2013-05-06,1.0,1.0,15.784300759095862,0.0,0.23333333333333334,0.001972854722268325
2013-05-07,1.0,1.0,16.89983719987301,0.0,0.31666666666666665,0.002272993491206634
2013-05-08,1.0,1.0,18.11030761166038,0.0,0.25,0.002843307916284553
2013-05-09,1.0,1.0,19.515722429030006,0.0,0.4,0.003347372104475012
2013-05-10,1.0,1.0,20.820750473730374,0.0,0.2,0.0038456529414788946
2013-05-13,1.0,1.0,22.24510381352099,0.0,0.18333333333333332,0.0040144469327968195
2013-05-14,1.0,1.0,23.91758408617463,0.0,0.3,0.004341922445077495
2013-05-15,1.0,1.0,25.470601482210153,0.0,0.31666666666666665,0.004335531088779598
2013-05-16,1.0,1.0,27.207497443130553,0.0,0.4,0.004011864385814881
2013-05-17,1.0,1.0,28.998455125898825,0.0,0.15,0.003850372801436223
2013-05-20,1.0,1.0,30.73894497169007,0.0,0.4,0.003734670950561169
2013-05-21,1.0,1.0,32.442437589922164,0.0,0.5166666666666667,0.0036557325502643064
2013-05-22,1.0,1.0,32.445563294639484,0.0,0.7333333333333333,0.0033814156530032374
2013-05-23,1.0,1.0,31.610765733803476,0.0,0.8333333333333334,0.0030424250834912396
2013-05-24,1.0,1.0,30.69745488899253,0.0,0.8166666666666667,0.0025670017375945446
2013-05-28,1.0,1.0,31.09460547980165,0.0,0.9166666666666666,0.0022277574159375664
2013-05-29,1.0,1.0,30.479074553681496,0.0,0.9333333333333333,0.001880517155160401
2013-05-30,1.0,1.0,30.39627265811843,0.0,0.9166666666666666,0.0014621633390273063
2013-05-31,1.0,1.0,29.67289983681301,0.0,0.95,0.0010500649980794158
2013-06-03,1.0,1.0,27.901695236001306,0.0,0.9333333333333333,0.0007889711718555091
2013-06-04,1.0,1.0,26.74997710016453,0.0,0.9166666666666666,0.0004927385797558666
2013-06-05,1.0,1.0,24.92954744786859,0.0,0.9833333333333333,-1.4713413699126147e-05
