,feat_volume_ratio,feat_volume_trend_5d,feat_obv_roc_10d,feat_vol_price_divergence
2005-01-24,1.3988840588320994,12506539.999999994,-2.3145608410797616,0
2005-01-25,1.1811698776719006,4491569.999999996,-0.9311580962324894,1
2005-01-26,1.0419639329872816,-4639410.000000008,-0.15888334343492175,1
2005-01-27,0.9779600536763923,-9986220.000000013,-1.0660627639326337,0
2005-01-28,1.0197403753203111,-6721740.000000008,-0.80501406925865,1
2005-01-31,0.7977534364561021,-5588000.000000005,-1.0832062280537962,1
2005-02-01,0.6931764685018534,-7622580.000000002,-1.672969215798335,1
2005-02-02,0.9214609775505866,-4202670.000000008,-0.40035427333859175,0
2005-02-03,0.8441030524407959,-3196080.0000000102,-0.21177629228696432,0
2005-02-04,0.9312983420738096,3387179.9999999916,0.2664752349539703,0
2005-02-07,0.6876645815604452,-1097630.0000000044,0.308569463720712,0
2005-02-08,0.7052762672715772,-7328410.0000000065,0.2919734490823214,0
2005-02-09,0.909158605809821,-2024290.000000004,-0.0686858362134502,1
2005-02-10,1.0849865854890306,4386719.999999993,0.317089798112075,0
2005-02-11,1.0648767457543953,11181669.999999993,0.5870992110845591,1
2005-02-14,0.5483486744546188,-2041810.0000000044,0.6174854270762975,1
2005-02-15,1.2868189885329437,2079569.9999999914,0.8141560055328679,0
2005-02-16,0.7957210585519948,-3747580.000000003,0.5781414233602774,0
2005-02-17,1.1492132698068025,3925339.9999999898,0.4257413588739653,1
2005-02-18,0.7119156112132154,1272159.9999999965,0.11786139966694929,0
2005-02-22,1.258490100466816,-3146410.0000000065,-0.002857090034896216,1
2005-02-23,0.9988104906003527,3507609.999999993,0.050940189516204035,1
2005-02-24,1.048754976551651,-673610.0000000101,0.4252716627830655,0
2005-02-25,0.8551887192370553,-23760.00000000416,0.4675577959378851,1
2005-02-28,1.0322822395788545,-6602280.000000004,-0.07558610125224234,1
2005-03-01,0.8509497897911967,-3670230.0000000033,0.009549436169904663,1
2005-03-02,1.1443836090661517,1434389.9999999916,-2.451261539800977,1
2005-03-03,0.9632642710267861,3114949.999999997,-1.391873053805489,0
2005-03-04,0.9310075314811268,-688480.0000000068,-0.14970133403560734,1
2005-03-07,1.0087256631224202,955829.9999999978,0.3290140600422136,0
2005-03-08,0.956633716023336,-3158070.0000000075,0.3119248476979823,0
2005-03-09,1.0331250465529436,1951130.0,-0.10956091356551223,1
2005-03-10,1.020360612176833,2534169.9999999916,-0.8281466257277339,0
2005-03-11,1.0857805995341459,2603559.99999999,-2.0231547647318737,1
2005-03-14,0.7083499728169259,-4324350.000000004,-0.8560963164944068,1
2005-03-15,0.9929429085043104,-3988080.000000003,-1.9171261025131185,1
2005-03-16,1.663450236878887,11606759.999999989,-1.4566093923338845,1
2005-03-17,1.0360005166097035,8914599.999999993,-0.6972997521145949,1
2005-03-18,1.1272847633788814,9321969.999999994,-1.4586283000901077,1
2005-03-21,0.9485548402298315,-5288620.000000005,-2.0245480230413646,1
2005-03-22,1.1703321138128973,-9880050.00000001,-1.5520140885350031,1
2005-03-23,0.9989849187414714,-85250.00000000825,-0.7438684200740038,1
2005-03-24,0.8041716635724081,-5797280.000000007,-0.27581986893020866,1
2005-03-28,0.6259125861875313,-10247650.000000004,0.027230063488149076,1
2005-03-29,1.2371842719435016,-2662990.0000000065,-0.29751959401522815,1
2005-03-30,1.1652090760574934,7651969.999999992,0.0616555280355124,1
2005-03-31,0.8887897682141725,7299619.9999999935,0.1388678485959537,0
2005-04-01,1.4365175803578252,13517519.99999999,-0.18206950718640047,1
2005-04-04,0.9930918361626626,-982470.0000000101,0.09478872370313995,1
2005-04-05,0.6665205885416245,-8337740.0000000065,0.07067339307873732,1
2005-04-06,0.8295668153485949,-8636770.000000004,0.09873560409030685,1
2005-04-07,0.8989621632061963,-12831400.000000011,0.0997943611313883,0
2005-04-08,0.938890308811793,683659.9999999908,-0.14125210281523423,1
2005-04-11,0.7336133652084151,1958279.999999996,-0.36825945476117805,0
2005-04-12,1.4382429126582326,10771719.999999994,0.05277959943451892,0
2005-04-13,1.074174464074452,9327059.999999996,-0.2995032317773691,0
2005-04-14,1.5588627941867432,16946949.99999999,-0.3641647086514531,1
2005-04-15,1.6211464489681804,21128399.999999996,-0.3333084579049985,1
2005-04-18,1.0491035127251356,-851120.0000000097,-0.3645423968867705,1
2005-04-19,0.9218387202393761,-7212070.000000004,-0.35501196196282075,1
2005-04-20,1.3193191976519705,-10829220.00000001,-0.39312202289256065,1
2005-04-21,1.1548027065611626,-6064300.0000000065,-0.39156830573423435,1
2005-04-22,1.0484130504982654,3740859.9999999977,-0.37399660177387667,0
2005-04-25,0.6542593270240049,-7496460.000000004,-0.17167763861888727,1
2005-04-26,0.9578427557567957,-12333220.000000006,-0.5675301672765215,1
2005-04-27,1.0280403072136788,-3396960.000000006,-0.21455802978415733,0
2005-04-28,0.8921581335591582,673939.9999999972,-0.11695657892984163,0
2005-04-29,1.312087880043566,13775469.99999999,0.17866573317227666,0
2005-05-02,0.6237275708796208,-4272340.000000009,0.15636406701501876,1
2005-05-03,0.9375590769128547,-4875430.000000002,0.17980898359809755,0
2005-05-04,0.8171091109770946,-5640980.000000006,0.37304713739866346,1
2005-05-05,0.7195301407429384,-10735660.000000006,0.3744120479981836,1
2005-05-06,0.7059155681144671,-476420.00000000163,0.5158966706218948,1
2005-05-09,0.606662930216066,-8743100.000000006,0.547808705750139,1
2005-05-10,0.7289322694220436,-3961510.0000000056,0.5204723009372063,1
2005-05-11,1.2326366159467022,10510589.999999996,0.6004471562599056,0
2005-05-12,1.1107497590880668,14423799.999999994,0.5283594298821789,0
2005-05-13,1.292172039845595,17335769.99999999,0.5984989978857472,0
2005-05-16,0.7785561493062428,511809.99999999197,0.6587984519481448,1
2005-05-17,0.9046562024373024,-11808200.000000002,0.7331917320547695,0
2005-05-18,1.2720376454168216,-1860020.0000000065,0.8889845772993191,0
2005-05-19,0.9344676460717045,-3229490.0000000075,1.03152454402424,1
2005-05-20,0.6880649404912113,-2417240.0000000014,1.1665754477250845,1
2005-05-23,0.952235809946345,-5877119.999999998,1.4008623745070916,0
2005-05-24,1.0338350538369887,-5410330.0000000065,1.5348524960293144,0
2005-05-25,0.79884354019357,200169.99999999482,1.5197210102150813,0
2005-05-26,0.8847192787900553,1847579.9999999942,1.5660765173870288,0
2005-05-27,0.5545434990062614,-10274580.000000004,1.9026372796044067,1
2005-05-31,0.8301468298462275,-7749070.000000006,1.889402784702005,1
2005-06-01,1.2176527843960443,6002489.999999995,2.841002702413972,0
2005-06-02,0.8405531743581713,4451819.999999994,7.049348237196576,1
2005-06-03,1.0634385548223677,9448799.999999996,17.944739965472593,1
2005-06-06,0.5854750912974575,-5907750.000000003,3.747379978628384,1
2005-06-07,1.1828187770828007,-2708970.000000004,0.6554234642065003,1
2005-06-08,0.8589988462732587,1852579.9999999972,-0.2268695313342962,0
2005-06-09,1.0971184155831124,3130029.999999996,0.5558958130549246,0
2005-06-10,0.9653859227124866,5701049.999999998,-0.20056183598227947,0
2005-06-13,0.9517285975998276,-4648440.000000007,-0.07491354198909568,1
2005-06-14,0.7305326407580389,-5028860.000000008,-0.047945349617131275,0
2005-06-15,1.2045919156924714,-1424070.000000007,-0.0522645041420449,0
2005-06-16,1.0715102906040497,3057749.999999995,-0.011002590380492956,1
2005-06-17,0.9992527249995252,3102529.9999999963,0.02321393941275152,0
2005-06-20,0.8042274899902953,-1006350.0000000017,-0.11026515131817935,1
2005-06-21,1.1610989557115465,-3508290.0000000023,-0.11333738233232515,1
2005-06-22,0.906394342649285,-1652810.0000000042,-0.13645944514869077,0
2005-06-23,1.4325971066682568,8413629.999999994,-0.7966048274752261,1
2005-06-24,1.6120154857440145,17344589.999999993,-1.3407546639404873,1
2005-06-27,0.8148952891217377,1679339.9999999925,-1.4843748946354216,0
2005-06-28,0.8219456459981006,-5316410.000000006,-1.3115164024851191,0
2005-06-29,0.819664493173178,-17011320.0,-1.4224387013782924,0
2005-06-30,0.9995723536085233,-10994800.000000007,-1.5343318280105553,1
2005-07-01,0.6443401500931414,-2057860.0000000093,-1.8129024537205183,0
2005-07-05,0.9104805737419253,-434200.0000000059,-1.5922340364836638,0
2005-07-06,0.9241653087683719,665979.9999999962,-2.116388408584064,0
2005-07-07,1.3636997165101585,8717139.999999996,-1.925830949374157,0
2005-07-08,1.1552914422594298,13230939.99999999,-2.1096884436225745,1
2005-07-11,1.091441311438541,5620969.999999991,1.322474526854089,1
2005-07-12,0.9734838312816405,-926600.000000007,1.7374038240983696,1
2005-07-13,0.8115997534217569,-10992320.000000006,3.3656375502979494,1
2005-07-14,1.1184066908191332,-2851930.0000000075,2.8956542686646083,0
2005-07-15,0.7686313734848171,-4501310.000000002,2.4767626960052427,1
2005-07-18,0.6802022002065985,-5972680.0000000065,1.9966211913510168,0
2005-07-19,0.8977432556606837,-2904020.0000000065,2.733859344491098,0
2005-07-20,1.058143738797458,-478250.00000000425,2.577239613220394,0
2005-07-21,1.429983674710676,15288269.99999999,4.40819004913264,0
2005-07-22,0.8286365974592591,7547029.999999996,8.256476891598288,0
2005-07-25,0.6327960885063276,-7174290.000000001,17.43782276389176,0
2005-07-26,0.8240400469981979,-12362970.000000006,3.777955183961522,0
2005-07-27,0.9560603399219629,-10221150.000000002,2.3256366026987276,0
2005-07-28,0.8099903837384181,1547259.9999999937,1.3928186982726916,1
2005-07-29,0.922190553821301,4454479.999999996,0.7191314862400116,1
2005-08-01,0.7353155008610205,-1877860.0000000002,1.2707150814690433,1
2005-08-02,0.9757431210928988,-454940.0000000052,1.0064153434851333,0
2005-08-03,0.7701440863905128,-393620.00000000343,0.47345861344770535,0
2005-08-04,0.9232441293148003,-321230.0000000022,0.031743897979557865,1
2005-08-05,0.8658497701900865,531379.9999999958,0.04707703333083339,0
2005-08-08,0.8498861174528103,-2762430.0000000065,0.027469357239964753,0
2005-08-09,0.8464059082084154,-816570.0000000017,0.0142404780456396,1
2005-08-10,1.3655138211605629,5667809.999999994,-0.2838570714069021,1
2005-08-11,1.2393108970953846,9173649.999999996,-0.2171921985115803,1
2005-08-12,1.143155708710531,7620689.999999994,-0.2635477910297329,0
2005-08-15,0.8322425132968746,-1411520.0000000037,-0.23471375926189555,1
2005-08-16,1.234785455439721,-4482860.000000004,-0.4444585831356393,1
2005-08-17,0.9829644832383044,-2772370.0000000056,-0.2839742087271087,1
2005-08-18,0.9936268226684634,-1620640.0000000033,-0.3185758332666758,0
2005-08-19,0.7221316085040418,-4411020.000000005,-0.3315874026473985,0
2005-08-22,1.1923368489069301,-3552560.000000006,-0.05805611625021022,0
2005-08-23,0.7835753018020164,-1847830.0000000054,-0.27329128018697213,0
2005-08-24,1.2807820955192906,5039119.999999996,-0.3206235100398498,1
2005-08-25,0.7119395116442806,757839.9999999972,-0.34042335665451035,1
2005-08-26,0.8750395778364116,-5358530.000000004,-0.35594941305676836,1
2005-08-29,1.0165944525358124,372999.9999999939,-0.28809232365309284,0
2005-08-30,1.1787876081432695,730739.9999999974,-0.3367963561666219,1
2005-08-31,1.2342128146959443,10572789.999999994,-0.2461344241457749,0
2005-09-01,0.9874060384348424,4057329.9999999953,-0.2949868371468133,0
2005-09-02,0.7080411525008746,-5588020.000000002,-0.3408604830179484,0
2005-09-06,1.0286001750184532,-5871540.0000000065,-0.2961919384651414,0
2005-09-07,0.7587892550397343,-6875020.00000001,-0.046275726961697586,1
2005-09-08,0.99016183414863,148579.99999999482,0.011354808005697459,1
2005-09-09,1.0263884415044713,3961749.9999999967,0.0755888230701459,0
2005-09-12,0.7212089488962684,-3493140.0000000033,0.4976222185286719,1
2005-09-13,0.920924653138123,-442840.00000000466,0.0022953319734245765,1
2005-09-14,1.3695263857770512,4103229.9999999963,-0.03829093898190495,1
2005-09-15,1.1119403882759258,5711289.999999993,-0.5032884558717705,0
2005-09-16,0.9831831134793988,5296409.999999996,-0.13173481455797562,1
2005-09-19,1.0009579599020777,-1312650.000000003,-0.24581718796734744,1
2005-09-20,1.5427309343111224,2608359.9999999944,-0.7965312276808448,1
2005-09-21,1.4996561482471291,11613429.99999999,-1.1393958066052219,1
2005-09-22,1.5060984461639355,13832079.999999996,-0.7780166538582283,0
2005-09-23,0.8802817343234087,-298370.00000000355,-0.6356920944250298,1
2005-09-26,0.8669278461099158,-13800070.000000007,-0.51745936380371,1
2005-09-27,0.8069007994033244,-15398810.000000011,-0.6065896326570417,0
2005-09-28,0.9158942152319941,-9934770.000000006,-0.18398176472561692,0
2005-09-29,1.472812933904423,9767809.999999994,0.8235874321611715,0
2005-09-30,0.9895065989477568,7338689.999999996,0.6247541687523278,1
2005-10-03,1.0021427798526186,4239619.999999994,1.7439117383789553,0
2005-10-04,1.0424506040083525,-934080.000000002,5.3311668021720235,1
2005-10-05,1.2590903340932593,-1686470.0000000077,6.782058175170708,1
2005-10-06,1.8279073653768931,19039699.999999996,1.0853024145422008,1
2005-10-07,1.0177385705750033,9573369.999999996,0.6818859500639428,1
2005-10-10,0.7100780229454194,-5770550.000000002,-0.1944917402791492,0
2005-10-11,1.2393619414328951,-8103230.000000008,-0.6389412750614433,1
2005-10-12,1.538793775757454,-859140.000000008,-1.4430777568320754,1
2005-10-13,1.4160262196042586,17699689.999999993,-0.8681536818157013,1
2005-10-14,1.3031702269033172,15873509.999999994,-0.5736631619215601,1
2005-10-17,0.6381608971044178,-11595930.000000004,-0.5142762835500885,1
2005-10-18,0.8890831194046733,-19056740.0,-0.6287336814108533,1
2005-10-19,1.3303776926890294,-5477220.000000001,-0.05655510515307522,0
2005-10-20,1.3181779427720615,7102689.999999995,0.09076549481388368,0
2005-10-21,1.0727526700726409,13640969.999999998,0.13702919229491747,1
2005-10-24,1.059023298323351,2265309.999999991,1.2430292348061174,0
2005-10-25,0.8193545712477128,-11418420.000000006,4.572268371604054,0
2005-10-26,0.8426208669231364,-10876380.000000006,3.064724564207898,1
2005-10-27,1.2312621211686678,2345539.9999999944,0.4540072443220796,1
2005-10-28,0.8803023590933848,1441129.9999999988,-0.0934118748358962,1
2005-10-31,1.0491916642309267,6259239.999999993,0.14557971935150604,0
2005-11-01,0.6725936017395014,-4970360.000000004,0.3267215153038279,0
2005-11-02,0.9299840363740491,-8338399.999999999,0.063120789316114,0
2005-11-03,1.27152872814934,6975099.999999992,1.8980146131861895,0
2005-11-04,0.9322713880434829,3488249.999999996,1.0647551607981984,1
2005-11-07,0.6029379941943065,-1682100.0000000063,0.6256812293697576,1
2005-11-08,0.7401206863064059,-11682990.00000001,1.3948628970636776,0
2005-11-09,0.704391339323254,-15127520.000000007,2.864122441475671,1
2005-11-10,1.1842198615029822,4677149.999999993,12.799189744734992,0
2005-11-11,0.805350750012889,7136879.999999996,5.028360725510739,1
2005-11-14,0.542572462165101,-4281620.000000001,2.4930671461858633,1
2005-11-15,0.8078854847830892,-5294130.0,3.3764172086920805,1
2005-11-16,0.6928391193030109,-11024850.00000001,2.125102850681505,1
2005-11-17,1.0131263136774815,4097989.999999995,1.3646711967012055,0
2005-11-18,1.1683319284817264,12521759.999999994,1.124158262563563,0
2005-11-21,0.7655469299225734,2330029.999999993,1.0101259047623767,1
2005-11-22,0.9738970394523482,2114249.9999999925,0.908249100918418,0
2005-11-23,0.7129833959174957,-8065480.000000006,0.8102281482891192,1
2005-11-25,0.2715543496842246,-17741020.000000007,0.5872123285071769,1
2005-11-28,0.8957255104258665,-5591420.000000002,0.3764668885622667,1
2005-11-29,0.9499601735057612,-1212700.0000000054,0.2955845532839264,1
2005-11-30,1.0704555299870018,10239919.999999996,0.31268257356078555,1
2005-12-01,1.123992169703385,15129599.999999998,0.3184187398253604,0
2005-12-02,0.9282251244901897,1089709.9999999984,0.2687554598822062,1
2005-12-05,0.8031611073040389,-4696140.000000003,0.09475978558336891,0
2005-12-06,1.0530052047984888,-4346420.000000003,0.09900883180613912,0
2005-12-07,1.0801948987831156,-747700.0000000019,-0.040000058209865866,1
2005-12-08,1.406924535609814,10059359.999999994,-0.166726776196451,1
2005-12-09,0.7396373615467315,2054779.9999999956,-0.13985733693700939,1
2005-12-12,0.6008613753545397,-10065020.000000002,-0.05705346193646155,1
2005-12-13,1.0105280152521778,-8172740.000000006,0.06357296068143241,0
2005-12-14,0.9743927525188922,-5683850.000000009,0.08097941738649643,0
2005-12-15,0.9572356510135706,6087859.9999999935,0.059482425740087795,1
2005-12-16,0.8577200387691665,3375439.999999998,-0.047563117569176215,0
2005-12-19,1.037152100209704,-1237840.0000000023,-0.06089983864902843,1
2005-12-20,0.9668156431653694,-391330.0000000064,-0.06560175974955754,1
2005-12-21,0.9617688007419021,-82970.00000000057,0.05193292110384613,1
2005-12-22,0.8281037405055144,-1559370.0000000047,0.2070221075434627,1
2005-12-23,0.5264587412046815,-8579080.000000006,0.1500637710273672,1
2005-12-27,0.781380566337808,-6013740.000000006,0.06376089022428612,1
2005-12-28,0.7199311074545381,-4075839.9999999995,-0.0361355468802701,0
2005-12-29,0.6973155568973934,-1139360.0000000002,-0.017174637755032418,0
2005-12-30,0.9062024288637547,3569759.999999997,-0.11683230679586966,1
2006-01-03,1.6066605275366428,11711229.999999996,0.01519483082440087,0
2006-01-04,1.332450485219356,14698269.999999993,0.15871772596435754,1
2006-01-05,1.11848354884253,9345329.999999994,0.15571509880491682,1
2006-01-06,1.5557752522319919,6836129.999999997,0.1787601891317647,0
2006-01-09,1.1675972141760291,-3987870.0000000102,0.1867780621857256,1
2006-01-10,1.1955869109439423,-1368810.000000003,0.24802014346732817,0
2006-01-11,1.3734776909756299,2052449.9999999963,0.37678260828783217,0
2006-01-12,1.1191542191288026,-3525680.00000001,0.36642328763783943,0
2006-01-13,0.8821006399427234,-3433360.000000007,0.36647396190700365,0
2006-01-17,1.0611363298874554,-4900390.0000000065,0.3699630729845335,1
2006-01-18,1.5854189336947784,3605389.999999993,0.15733242616086096,1
2006-01-19,1.4220587171723185,11377939.999999994,0.16006132879843885,1
2006-01-20,2.2438711463871472,28112649.99999999,-0.032896818321097,1
2006-01-23,1.2927350873747736,13438709.999999993,-0.029712876502060826,1
2006-01-24,0.8950249855769645,-8584210.000000006,-0.02996488822717658,1
2006-01-25,1.1068265264317998,-13314770.000000007,-0.1356274307580743,1
2006-01-26,1.210254671802662,-16349310.000000015,-0.12161420288437712,0
2006-01-27,1.1537001992345508,3354069.999999995,-0.016164400715954715,1
2006-01-30,0.5595867349272868,-3702460.000000006,0.05404799305137705,1
2006-01-31,1.0258296765645163,-5633460.000000006,0.0422543140392909,1
2006-02-01,0.9151495586265906,-5670610.000000012,0.18831287548020118,1
2006-02-02,0.9645876791619865,166009.9999999924,0.045704182912619226,1
2006-02-03,1.2149273261078315,12736249.999999993,0.10018829026042368,1
2006-02-06,0.5991383268703643,-5372510.000000008,-0.019641682220357504,0
2006-02-07,0.8965320941129246,-3956800.000000004,-0.12289320701902086,1
2006-02-08,0.9204108689352911,-4204640.000000003,-0.0034784242349286845,0
2006-02-09,0.8100411740084095,-5401660.000000004,-0.12258667533853207,0
2006-02-10,1.0513899955905044,7971259.999999995,-0.11946785018891078,0
2006-02-13,0.721836949461267,-2069970.0000000063,-0.18646012208745724,0
2006-02-14,0.9559775462523854,129469.99999999479,-0.08029698562096944,0
2006-02-15,0.9486668176236289,1984619.9999999965,-0.074448007803221,1
2006-02-16,1.0719935296178318,2417859.999999995,0.04071898624519987,0
2006-02-17,0.8932281954868327,3177349.999999996,0.06952050160838083,0
2006-02-21,0.9431550099630884,-2896190.000000008,0.05403391882682594,1
2006-02-22,1.0115690416911425,-1929900.0000000051,0.18632879852744913,0
2006-02-23,0.7451523775340431,-6447130.000000009,0.06939321183718732,0
2006-02-24,0.6600179348803825,-6795390.000000003,0.16971492922580142,1
2006-02-27,0.7713511775620837,-7521130.000000003,0.1331517070922454,0
2006-02-28,1.3454789453258624,4958929.999999993,0.10700289339238565,1
2006-03-01,0.9373216378304121,8936959.999999996,0.09165146632849866,1
2006-03-02,0.8178901895209506,4155949.999999994,0.07262138315265378,1
2006-03-03,1.2983906150677758,4653409.999999995,-0.05691507729038779,1
2006-03-06,1.1682990092729135,-486340.000000008,-0.07058503741130935,0
2006-03-07,1.1066129813264058,6068209.999999995,-0.08171702212710506,0
2006-03-08,1.1816330345187733,5258579.999999997,-0.06990386664026257,0
2006-03-09,1.2209181029891922,-263790.00000000646,-0.09938448554525099,1
2006-03-10,1.3644514377394472,6190339.999999992,-0.0548561311663241,0
2006-03-13,0.7723495918369057,-3403100.000000008,-0.0502911747678824,1
2006-03-14,1.2857071688554322,-1090940.0000000051,0.09443457896525363,0
2006-03-15,0.9227813498115275,-5463570.000000007,0.09189908793655636,1
2006-03-16,1.1031529974674683,-3100070.000000011,-0.010254875643229877,1
2006-03-17,0.8632534247784798,127119.99999999584,0.10599725646248878,1
2006-03-20,0.6728201386885067,-12207800.0,0.21754616564320778,1
2006-03-21,1.4826891755688616,6324929.999999998,0.20416708451889803,1
2006-03-22,1.2057613509001266,8016959.999999995,0.1957595148161719,1
2006-03-23,0.8033673399091102,4591989.999999994,0.23407418614592082,0
2006-03-24,0.8629175793471574,-1829700.0000000056,0.18776559531588877,0
2006-03-27,0.5771176241939509,-19481850.000000007,0.1706318549940533,1
2006-03-28,1.0761442948116453,-4427780.000000006,0.033193364986005176,1
2006-03-29,1.3626198687758935,12974909.999999993,0.05705689459492158,0
2006-03-30,1.1804219506734552,14450889.999999994,0.18666001465387214,1
2006-03-31,0.7392140958078862,4874119.999999995,0.09557720508286388,0
2006-04-03,0.8479549500660959,-9917870.000000004,0.10349970397544045,0
2006-04-04,0.9480477473424076,-11661790.000000006,0.24316446682301487,0
2006-04-05,0.9720252676370809,-2969680.0000000037,0.21703455638507502,0
2006-04-06,0.98169348998989,5217389.999999993,0.3211038440142311,0
2006-04-07,1.2534118202480244,7350739.999999996,0.19913587268948468,1
2006-04-10,0.6375032209196353,-3696530.0000000014,0.13363516878713455,0
2006-04-11,1.0032647649886293,-3302350.000000002,0.1461495615479187,1
2006-04-12,0.653495615690137,-9104560.000000007,0.09890686108460135,1
2006-04-13,0.721260708938002,-10648550.000000007,0.0676193122859627,0
2006-04-17,1.1654095029405365,6217539.999999995,0.05331896644429845,1
2006-04-18,1.343643721886526,11094049.999999989,0.07244874862063076,0
2006-04-19,0.8819853420282663,10141299.999999994,0.06431676938749052,1
2006-04-20,0.9242093394096585,1084039.9999999944,-0.015787866953981166,1
2006-04-21,1.433159806414019,933449.9999999958,-0.11058669203625289,1
2006-04-24,0.8663690739269134,-4033970.000000003,-0.0991990781620902,0
2006-04-25,0.8456451601223941,-563060.0000000062,-0.11060925065036753,0
2006-04-26,0.9076297055105209,-5026240.000000001,-0.11117953730698654,1
2006-04-27,1.8684037638083364,9151839.999999998,-0.05368046795505647,0
2006-04-28,0.9686932163212958,11692969.999999996,-0.12198650343160417,0
2006-05-01,1.0003930459835795,3676899.9999999953,-0.12270829189736368,1
2006-05-02,0.9149818375007576,-7585240.000000005,-0.13356438989349592,1
2006-05-03,0.8121647265006717,-20168550.000000004,-0.19649146277434504,0
2006-05-04,0.9623773901076187,-1826350.0000000042,-0.12639200411566248,0
2006-05-05,0.8776610639747078,-2141790.000000008,-0.03253509319812336,1
2006-05-08,0.512134640931122,-7471740.000000001,0.028318332864751924,1
2006-05-09,0.5546191990188724,-9650330.000000002,0.04470467710644682,1
2006-05-10,1.0557163781549972,-2440859.9999999995,0.04131718053872335,1
2006-05-11,1.5382089281440847,16854009.999999993,-0.1194692723641075,1
2006-05-12,1.600331875831444,31014429.99999999,-0.15898846377495593,1
2006-05-15,1.3134864447878476,22023199.999999993,-0.18631859935172412,0
2006-05-16,1.3540752810526313,6685339.9999999935,-0.2920855989251756,1
2006-05-17,1.9948023112779387,11229149.999999989,-0.3766023038423958,1
2006-05-18,1.3038950591992453,5154079.999999992,-0.4781266406288685,0
2006-05-19,1.760981078450387,14011299.999999985,-0.40198727700131404,0
2006-05-22,1.4761030770142667,6079779.999999989,-0.49805081840602977,0
2006-05-23,1.2042247454881436,-10140550.000000011,-0.5570667652427568,0
2006-05-24,1.8687456486130773,13851899.999999983,-0.41223368907595315,0
2006-05-25,1.0023527240629733,-7620100.000000014,-0.2952446168588945,1
2006-05-26,0.7403702897311399,-17527740.000000004,-0.17116111686514512,1
2006-05-30,0.8518024889239915,-21693740.000000004,-0.17089167202216157,1
2006-05-31,1.082880241082828,-21373550.000000004,0.011967502017030097,0
2006-06-01,0.9267247629224377,3743959.9999999925,0.3007128999050424,1
2006-06-02,0.9851751378635575,8884019.999999993,0.35342570089555675,1
2006-06-05,0.7820837396951839,-1303330.000000002,0.047416970931782494,0
2006-06-06,0.9354533100046375,-3575720.0000000005,0.09645492261397973,1
2006-06-07,0.9328690202658956,2120149.999999994,0.12494765549158741,1
2006-06-08,1.875780022791859,33096029.99999999,-0.3616847908840665,1
2006-06-09,0.9627154165924352,23520239.999999993,-0.541040548533938,0
2006-06-12,0.9751822864047236,5006449.999999992,-0.6815492777702931,1
2006-06-13,1.351178281195298,1773489.9999999884,-0.8226993809120684,1
2006-06-14,1.2879130715073266,-9441750.000000015,-0.6927064994069699,1
2006-06-15,1.2833541118628555,16937769.99999999,-0.5822827470282608,1
2006-06-16,0.772224372543285,-5760190.000000008,-0.6310670758384986,0
2006-06-19,0.8507479675715761,-23716950.000000004,-0.7039761258354789,1
2006-06-20,0.6912290251456524,-26926050.00000001,-0.5791638881910323,1
2006-06-21,0.8742053968787069,-15943899.999999998,-0.39372020282275194,0
2006-06-22,0.9965528861665502,4628679.999999994,-0.35594659504817205,1
2006-06-23,0.6208480878433531,-4257100.000000012,-0.34755609845006347,0
2006-06-26,0.4637084779093041,-11692590.000000007,0.029290358861778863,1
2006-06-27,0.9052710315211381,-8058400.000000018,0.4190984731318008,1
2006-06-28,0.6570688736883653,-6287110.000000009,-0.04521530405184888,1
2006-06-29,1.2771471630195368,21431259.999999993,-0.06073322629691936,0
2006-06-30,0.5900267608112733,8889269.999999998,-0.0007922582877909701,0
2006-07-03,0.15867707611599424,-22211510.000000007,0.4060506498337008,1
2006-07-05,0.6971503447816224,-15610330.000000007,-0.09694998646309468,1
2006-07-06,0.5372765917396897,-21175920.00000001,-0.4078413715547816,0
2006-07-07,0.8799455730464437,9970489.999999993,-0.45851096576358247,1
2006-07-10,0.8697184013434945,18136189.999999996,-0.6127778802972222,0
2006-07-11,1.130701477230725,11927499.99999999,-0.3592974473579295,0
2006-07-12,1.3117719718805245,19573829.999999993,-0.5931239940326754,1
2006-07-13,1.5251662666382477,18871349.999999996,-1.129573925332141,1
2006-07-14,1.4978703260360922,17630869.999999993,-1.3850110537091527,0
2006-07-17,1.1594089553078841,1438319.999999996,-1.180114007674101,1
2006-07-18,1.7287396411513487,6157749.999999986,-0.7759216025606988,0
2006-07-19,1.550031176932524,6406059.999999993,-0.27698231155746017,1
2006-07-20,1.2150357422939062,1789379.9999999944,-0.5602941139431267,0
2006-07-21,0.9612673137941775,-8460880.000000004,-0.8484460074233474,0
2006-07-24,1.0317323760380988,-22656580.000000015,0.16571423814736352,0
2006-07-25,0.8475753820915313,-18931880.000000007,-0.011972655135011704,1
2006-07-26,0.8412428923078324,-10071660.000000013,0.34919098249705316,0
2006-07-27,0.7801055620999902,-6238740.000000003,2.348814997958885,0
2006-07-28,0.7582791613792875,-8259730.000000004,1.7291320250520432,1
2006-07-31,0.6335274957915227,-7532300.000000008,1.9502397582322175,0
2006-08-01,0.7760550929127316,-3891880.000000013,-1.1109097908379315,1
2006-08-02,0.689726084630633,-1965950.0000000075,-0.7595256301779566,1
2006-08-03,0.7744153542908326,2065429.9999999932,0.10495702343106088,0
2006-08-04,0.9582419110429075,9160979.999999993,0.3266521077360863,1
